날짜,관광지명,관광객수
2010.06,마라해양도립공원,43200
2010.06,박물관은살아있다,0
2010.06,산방산,57180
2010.06,서귀포도립해양공원,26493
2010.06,서귀포자연휴양림,6593
2010.06,서복전시관,1783
2010.06,성산일출봉,144788
2010.06,소리섬박물관,0
2010.06,소인국테마파크,63197
2010.06,신영영화박물관,7361
2010.06,아프리카박물관,8969
2010.06,여미지식물원,55483
2010.06,이중섭미술관,8549
2010.06,익스트림 아일랜드,0
2010.06,일출랜드,60946
2010.06,정방폭포,40020
2010.06,제주민속촌박물관,40366
2010.06,제주조각공원,1978
2010.06,제주추사관,11423
2010.06,중문주상절리대,118291
2010.06,천제연폭포,39444
2010.06,천지연폭포,128128
2010.06,카멜리아힐,0
2010.06,테디베어뮤지엄,41936
2010.06,퍼시픽랜드,45205
2010.06,아쿠아플라넷,0
2010.06,화락원,0
2010.07,(주)제주미니미니랜드,24571
2010.07,국립제주박물관,22594
2010.07,도립미술관,0
2010.07,만장굴관광지,66567
2010.07,목석원,0
2010.07,민속자연사박물관,44834
2010.07,비자림,18208
2010.07,산굼부리,35842
2010.07,삼성혈,6412
2010.07,삼양선사유적지,0
2010.07,생각하는 정원,16501
2010.07,절물자연휴양림,58687
2010.07,제주도립 김창열미술관,0
2010.07,제주돌문화공원,17060
2010.07,제주러브랜드,39544
2010.07,제주목관아지,12991
2010.07,제주별빛누리공원,3268
2010.07,제주항일기념관,5144
2010.07,한라산국립공원,69757
2010.07,한림공원,68995
2010.07,항몽 유적지,5332
2010.07,해녀 박물관,13015
2010.07,감귤박물관,7497
2010.07,기당미술관,942
2010.07,마라해양도립공원,36109
2010.07,박물관은살아있다,0
2010.07,산방산,30660
2010.07,서귀포도립해양공원,26914
2010.07,서귀포자연휴양림,20785
2010.07,서복전시관,1003
2010.07,성산일출봉,118406
2010.07,소리섬박물관,0
2010.07,소인국테마파크,58134
2010.07,신영영화박물관,6272
2010.07,아프리카박물관,11859
2010.07,여미지식물원,52853
2010.07,이중섭미술관,13449
2010.07,익스트림 아일랜드,0
2010.07,일출랜드,32541
2010.07,정방폭포,48375
2010.07,제주민속촌박물관,29487
2010.07,제주조각공원,1928
2010.07,제주추사관,5575
2010.07,중문주상절리대,85649
2010.07,천제연폭포,52006
2010.07,천지연폭포,102167
2010.07,카멜리아힐,0
2010.07,테디베어뮤지엄,62620
2010.07,퍼시픽랜드,55046
2010.07,아쿠아플라넷,0
2010.07,화락원,0
2010.08,(주)제주미니미니랜드,30882
2010.08,국립제주박물관,47189
2010.08,도립미술관,0
2010.08,만장굴관광지,111229
2010.08,목석원,0
2010.08,민속자연사박물관,59543
2010.08,비자림,23435
2010.08,산굼부리,47949
2010.08,삼성혈,8451
2010.08,삼양선사유적지,0
2010.08,생각하는 정원,23964
2010.08,절물자연휴양림,93044
2010.08,제주도립 김창열미술관,0
2010.08,제주돌문화공원,19031
2010.08,제주러브랜드,48317
2010.08,제주목관아지,9805
2010.08,제주별빛누리공원,4631
2010.08,제주항일기념관,5320
2010.08,한라산국립공원,79202
2010.08,한림공원,96876
2010.08,항몽 유적지,7730
2010.08,해녀 박물관,13169
2010.08,감귤박물관,8582
2010.08,기당미술관,762
2010.08,마라해양도립공원,52986
2010.08,박물관은살아있다,0
2010.08,산방산,34911
2010.08,서귀포도립해양공원,33799
2010.08,서귀포자연휴양림,37568
2010.08,서복전시관,1047
2010.08,성산일출봉,123286
2010.08,소리섬박물관,0
2010.08,소인국테마파크,80001
2010.08,신영영화박물관,8209
2010.08,아프리카박물관,17277
2010.08,여미지식물원,55613
2010.08,이중섭미술관,16321
2010.08,익스트림 아일랜드,0
2010.08,일출랜드,39364
2010.08,정방폭포,73270
2010.08,제주민속촌박물관,42448
2010.08,제주조각공원,3006
2010.08,제주추사관,4959
2010.08,중문주상절리대,114903
2010.08,천제연폭포,69142
2010.08,천지연폭포,147168
2010.08,카멜리아힐,0
2010.08,테디베어뮤지엄,90635
2010.08,퍼시픽랜드,75817
2010.08,아쿠아플라넷,0
2010.08,화락원,0
2010.09,(주)제주미니미니랜드,46183
2010.09,국립제주박물관,22127
2010.09,도립미술관,0
2010.09,만장굴관광지,55885
2010.09,목석원,0
2010.09,민속자연사박물관,58069
2010.09,비자림,15445
2010.09,산굼부리,50030
2010.09,삼성혈,6858
2010.09,삼양선사유적지,0
2010.09,생각하는 정원,15826
2010.09,절물자연휴양림,52371
2010.09,제주도립 김창열미술관,0
2010.09,제주돌문화공원,38798
2010.09,제주러브랜드,33712
2010.09,제주목관아지,11267
2010.09,제주별빛누리공원,2832
2010.09,제주항일기념관,4580
2010.09,한라산국립공원,80839
2010.09,한림공원,67104
2010.09,항몽 유적지,11371
2010.09,해녀 박물관,9133
2010.09,감귤박물관,5967
2010.09,기당미술관,752
2010.09,마라해양도립공원,23601
2010.09,박물관은살아있다,0
2010.09,산방산,46864
2010.09,서귀포도립해양공원,21941
2010.09,서귀포자연휴양림,10377
2010.09,서복전시관,1543
2010.09,성산일출봉,95864
2010.09,소리섬박물관,0
2010.09,소인국테마파크,59339
2010.09,신영영화박물관,5996
2010.09,아프리카박물관,8580
2010.09,여미지식물원,44922
2010.09,이중섭미술관,8908
2010.09,익스트림 아일랜드,0
2010.09,일출랜드,40440
2010.09,정방폭포,48417
2010.09,제주민속촌박물관,37022
2010.09,제주조각공원,1917
2010.09,제주추사관,2360
2010.09,중문주상절리대,101649
2010.09,천제연폭포,41268
2010.09,천지연폭포,111202
2010.09,카멜리아힐,0
2010.09,테디베어뮤지엄,43654
2010.09,퍼시픽랜드,46643
2010.09,아쿠아플라넷,0
2010.09,화락원,0
2010.1,(주)제주미니미니랜드,27405
2010.1,국립제주박물관,24284
2010.1,도립미술관,0
2010.1,만장굴관광지,51576
2010.1,목석원,0
2010.1,민속자연사박물관,72812
2010.1,비자림,18701
2010.1,산굼부리,124285
2010.1,삼성혈,6787
2010.1,삼양선사유적지,2460
2010.1,생각하는 정원,18692
2010.1,절물자연휴양림,31585
2010.1,제주도립 김창열미술관,0
2010.1,제주돌문화공원,30258
2010.1,제주러브랜드,58832
2010.1,제주목관아지,9719
2010.1,제주별빛누리공원,2782
2010.1,제주항일기념관,566
2010.1,한라산국립공원,143679
2010.1,한림공원,101898
2010.1,항몽 유적지,10138
2010.1,해녀 박물관,16108
2010.1,감귤박물관,6885
2010.1,기당미술관,746
2010.1,마라해양도립공원,48562
2010.1,박물관은살아있다,0
2010.1,산방산,77477
2010.1,서귀포도립해양공원,31253
2010.1,서귀포자연휴양림,11739
2010.1,서복전시관,2687
2010.1,성산일출봉,156367
2010.1,소리섬박물관,0
2010.1,소인국테마파크,74184
2010.1,신영영화박물관,7825
2010.1,아프리카박물관,9050
2010.1,여미지식물원,64229
2010.1,이중섭미술관,8094
2010.1,익스트림 아일랜드,0
2010.1,일출랜드,66764
2010.1,정방폭포,60389
2010.1,제주민속촌박물관,48310
2010.1,제주조각공원,4260
2010.1,제주추사관,6161
2010.1,중문주상절리대,143148
2010.1,천제연폭포,45520
2010.1,천지연폭포,150543
2010.1,카멜리아힐,0
2010.1,테디베어뮤지엄,42769
2010.1,퍼시픽랜드,49485
2010.1,아쿠아플라넷,0
2010.1,화락원,0
2010.11,(주)제주미니미니랜드,17932
2010.11,국립제주박물관,24480
2010.11,도립미술관,0
2010.11,만장굴관광지,35966
2010.11,목석원,0
2010.11,민속자연사박물관,56273
2010.11,비자림,14684
2010.11,산굼부리,90276
2010.11,삼성혈,5564
2010.11,삼양선사유적지,4440
2010.11,생각하는 정원,16430
2010.11,절물자연휴양림,25762
2010.11,제주도립 김창열미술관,0
2010.11,제주돌문화공원,13846
2010.11,제주러브랜드,65460
2010.11,제주목관아지,7454
2010.11,제주별빛누리공원,2518
2010.11,제주항일기념관,275
2010.11,한라산국립공원,130556
2010.11,한림공원,72636
2010.11,항몽 유적지,7842
2010.11,해녀 박물관,18716
2010.11,감귤박물관,6213
2010.11,기당미술관,679
2010.11,마라해양도립공원,43947
2010.11,박물관은살아있다,0
2010.11,산방산,64962
2010.11,서귀포도립해양공원,17270
2010.11,서귀포자연휴양림,5670
2010.11,서복전시관,3184
2010.11,성산일출봉,116916
2010.11,소리섬박물관,0
2010.11,소인국테마파크,53538
2010.11,신영영화박물관,4942
2010.11,아프리카박물관,6399
2010.11,여미지식물원,48113
2010.11,이중섭미술관,7282
2010.11,익스트림 아일랜드,0
2010.11,일출랜드,49148
2010.11,정방폭포,33477
2010.11,제주민속촌박물관,35629
2010.11,제주조각공원,1852
2010.11,제주추사관,4903
2010.11,중문주상절리대,97910
2010.11,천제연폭포,34169
2010.11,천지연폭포,108308
2010.11,카멜리아힐,0
2010.11,테디베어뮤지엄,32485
2010.11,퍼시픽랜드,33573
2010.11,아쿠아플라넷,0
2010.11,화락원,0
2010.12,(주)제주미니미니랜드,13088
2010.12,국립제주박물관,25049
2010.12,도립미술관,0
2010.12,만장굴관광지,31479
2010.12,목석원,0
2010.12,민속자연사박물관,43473
2010.12,비자림,7141
2010.12,산굼부리,31300
2010.12,삼성혈,3953
2010.12,삼양선사유적지,3252
2010.12,생각하는 정원,11452
2010.12,절물자연휴양림,11004
2010.12,제주도립 김창열미술관,0
2010.12,제주돌문화공원,6717
2010.12,제주러브랜드,51431
2010.12,제주목관아지,5502
2010.12,제주별빛누리공원,1541
2010.12,제주항일기념관,248
2010.12,한라산국립공원,55258
2010.12,한림공원,39964
2010.12,항몽 유적지,6272
2010.12,해녀 박물관,18210
2010.12,감귤박물관,6222
2010.12,기당미술관,679
2010.12,마라해양도립공원,11482
2010.12,박물관은살아있다,0
2010.12,산방산,48203
2010.12,서귀포도립해양공원,8420
2010.12,서귀포자연휴양림,2560
2010.12,서복전시관,2091
2010.12,성산일출봉,76590
2010.12,소리섬박물관,0
2010.12,소인국테마파크,37016
2010.12,신영영화박물관,4829
2010.12,아프리카박물관,7372
2010.12,여미지식물원,40596
2010.12,이중섭미술관,8172
2010.12,익스트림 아일랜드,0
2010.12,일출랜드,28697
2010.12,정방폭포,23033
2010.12,제주민속촌박물관,20990
2010.12,제주조각공원,1210
2010.12,제주추사관,3192
2010.12,중문주상절리대,64579
2010.12,천제연폭포,23991
2010.12,천지연폭포,69016
2010.12,카멜리아힐,0
2010.12,테디베어뮤지엄,34137
2010.12,퍼시픽랜드,41653
2010.12,아쿠아플라넷,0
2010.12,화락원,0
2011.01,(주)제주미니미니랜드,8260
2011.01,국립제주박물관,33354
2011.01,도립미술관,0
2011.01,만장굴관광지,39447
2011.01,목석원,0
2011.01,민속자연사박물관,48319
2011.01,비자림,5191
2011.01,산굼부리,18648
2011.01,삼성혈,5673
2011.01,삼양선사유적지,3222
2011.01,생각하는 정원,11509
2011.01,절물자연휴양림,15278
2011.01,제주도립 김창열미술관,0
2011.01,제주돌문화공원,4719
2011.01,제주러브랜드,36050
2011.01,제주목관아지,4856
2011.01,제주별빛누리공원,1711
2011.01,제주항일기념관,3993
2011.01,한라산국립공원,73932
2011.01,한림공원,42652
2011.01,항몽 유적지,6193
2011.01,해녀 박물관,10156
2011.01,감귤박물관,6540
2011.01,기당미술관,571
2011.01,마라해양도립공원,39948
2011.01,박물관은살아있다,0
2011.01,산방산,42950
2011.01,서귀포도립해양공원,25999
2011.01,서귀포자연휴양림,2279
2011.01,서복전시관,2205
2011.01,성산일출봉,87207
2011.01,소리섬박물관,0
2011.01,소인국테마파크,37597
2011.01,신영영화박물관,6103
2011.01,아프리카박물관,9109
2011.01,여미지식물원,58526
2011.01,이중섭미술관,10124
2011.01,익스트림 아일랜드,0
2011.01,일출랜드,28707
2011.01,정방폭포,26243
2011.01,제주민속촌박물관,21771
2011.01,제주조각공원,783
2011.01,제주추사관,3822
2011.01,중문주상절리대,63068
2011.01,천제연폭포,26162
2011.01,천지연폭포,63922
2011.01,카멜리아힐,0
2011.01,테디베어뮤지엄,37180
2011.01,퍼시픽랜드,35819
2011.01,아쿠아플라넷,0
2011.01,화락원,0
2011.02,(주)제주미니미니랜드,12754
2011.02,국립제주박물관,19497
2011.02,도립미술관,0
2011.02,만장굴관광지,39258
2011.02,목석원,0
2011.02,민속자연사박물관,40452
2011.02,비자림,8000
2011.02,산굼부리,26620
2011.02,삼성혈,4466
2011.02,삼양선사유적지,2467
2011.02,생각하는 정원,14297
2011.02,절물자연휴양림,23048
2011.02,제주도립 김창열미술관,0
2011.02,제주돌문화공원,8715
2011.02,제주러브랜드,29318
2011.02,제주목관아지,12580
2011.02,제주별빛누리공원,2375
2011.02,제주항일기념관,3039
2011.02,한라산국립공원,72716
2011.02,한림공원,49464
2011.02,항몽 유적지,5624
2011.02,해녀 박물관,7333
2011.02,감귤박물관,5287
2011.02,기당미술관,843
2011.02,마라해양도립공원,30759
2011.02,박물관은살아있다,0
2011.02,산방산,41780
2011.02,서귀포도립해양공원,20725
2011.02,서귀포자연휴양림,3636
2011.02,서복전시관,2434
2011.02,성산일출봉,91073
2011.02,소리섬박물관,0
2011.02,소인국테마파크,45746
2011.02,신영영화박물관,5348
2011.02,아프리카박물관,8025
2011.02,여미지식물원,54447
2011.02,이중섭미술관,9106
2011.02,익스트림 아일랜드,0
2011.02,일출랜드,26829
2011.02,정방폭포,31462
2011.02,제주민속촌박물관,25702
2011.02,제주조각공원,1442
2011.02,제주추사관,3522
2011.02,중문주상절리대,64992
2011.02,천제연폭포,36806
2011.02,천지연폭포,69262
2011.02,카멜리아힐,0
2011.02,테디베어뮤지엄,38089
2011.02,퍼시픽랜드,36691
2011.02,아쿠아플라넷,0
2011.02,화락원,0
2011.03,(주)제주미니미니랜드,16896
2011.03,국립제주박물관,20537
2011.03,도립미술관,0
2011.03,만장굴관광지,34040
2011.03,목석원,0
2011.03,민속자연사박물관,101721
2011.03,비자림,10442
2011.03,산굼부리,40983
2011.03,삼성혈,4740
2011.03,삼양선사유적지,2348
2011.03,생각하는 정원,14768
2011.03,절물자연휴양림,42945
2011.03,제주도립 김창열미술관,0
2011.03,제주돌문화공원,12783
2011.03,제주러브랜드,64984
2011.03,제주목관아지,6637
2011.03,제주별빛누리공원,2975
2011.03,제주항일기념관,8255
2011.03,한라산국립공원,72079
2011.03,한림공원,74739
2011.03,항몽 유적지,11149
2011.03,해녀 박물관,16231
2011.03,감귤박물관,5403
2011.03,기당미술관,686
2011.03,마라해양도립공원,52389
2011.03,박물관은살아있다,0
2011.03,산방산,84837
2011.03,서귀포도립해양공원,26385
2011.03,서귀포자연휴양림,3961
2011.03,서복전시관,2148
2011.03,성산일출봉,129358
2011.03,소리섬박물관,0
2011.03,소인국테마파크,50025
2011.03,신영영화박물관,4789
2011.03,아프리카박물관,4557
